DataExtracao;Ano;Mes;CanalEntrada;Condicao;GrupoEconNorm;Tipo;Servico;Modalidade;Motivo;UF;QtdeSolic
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Banda Larga Fixa;Cobrança;Inclusão indevida no Serviço de Proteção ao Crédito;PI;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pós-Pago;Atendimento;Consumidor não recebe protocolo no contato com atendimento;PI;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de Internet (dados) com valor incorreto;PI;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue alterar o plano de serviço;PI;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pós-Pago;Qualidade, Funcionamento e Reparo;Lentidão ou velocidade reduzida de conexão;PI;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de ligações com valor incorreto;PI;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Crédito cobrado diferente do contratado;PI;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue aderir à promoção;PI;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;TV por Assinatura;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue aderir à promoção;PI;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;TV por Assinatura;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue alterar o plano de serviço;PI;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;NET;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Não cumprimento de agendamento de reparo;PI;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;NET;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;PI;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;NET;Reclamação;TV por Assinatura;Cobrança;Cobrança durante a suspensão ou bloqueio do serviço;PI;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança após cancelamento;PI;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança de valores que já foram pagos;PI;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança durante o período de interrupção do serviço;PI;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança em desacordo com o contratado;PI;5
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;PI;3
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação recusada por questões técnicas;PI;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Produto ou serviço fornecido diferente do que foi ofertado pela prestadora;PI;1
