DataExtracao;Ano;Mes;CanalEntrada;Condicao;GrupoEconNorm;Tipo;Servico;Modalidade;Motivo;UF;QtdeSolic
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Banda Larga Fixa;Cobrança;Cobrança indevida de multa por fidelização (multa rescisória);AM;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;AM;2
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pós-Pago;Qualidade, Funcionamento e Reparo;Lentidão ou velocidade reduzida de conexão;AM;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pós-Pago;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;AM;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviço, produto ou plano não contratado;AM;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;TV por Assinatura;Cobrança;Cobrança em desacordo com o contratado;AM;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;TV por Assinatura;Instalação ou Ativação ou Habilitação;Instalação ou habilitação de serviço cancelada indevidamente;AM;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;TV por Assinatura;Instalação ou Ativação ou Habilitação;Não fornecimento de serviço adicional;AM;2
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;NET;Reclamação;Banda Larga Fixa;Cobrança;Cobrança após cancelamento;AM;2
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;NET;Reclamação;Banda Larga Fixa;Cobrança;Cobrança durante o período de interrupção do serviço;AM;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;NET;Reclamação;Banda Larga Fixa;Cobrança;Cobrança em desacordo com o contratado;AM;2
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;NET;Reclamação;Banda Larga Fixa;Cobrança;Consumidor não consegue contestar a cobrança;AM;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;NET;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação indevida ou não solicitada;AM;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;NET;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Lentidão ou velocidade reduzida de conexão;AM;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;NET;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Queda de conexão de dados;AM;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;NET;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Reparo não realizado no prazo;AM;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;NET;Reclamação;TV por Assinatura;Cancelamento;Cancelamento solicitado por meio de atendente não efetuado;AM;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;NET;Reclamação;TV por Assinatura;Cancelamento;Não consegue cancelar uma parte do pacote de serviços;AM;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;NET;Reclamação;TV por Assinatura;Cobrança;Cobrança após cancelamento;AM;3
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;NET;Reclamação;TV por Assinatura;Cobrança;Cobrança de serviço, produto ou plano contratado e não disponibilizado;AM;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;NET;Reclamação;TV por Assinatura;Cobrança;Cobrança de serviço, produto ou plano não contratado;AM;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;NET;Reclamação;TV por Assinatura;Cobrança;Cobrança durante o período de interrupção do serviço;AM;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;NET;Reclamação;TV por Assinatura;Cobrança;Cobrança em desacordo com o contratado;AM;3
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;NET;Reclamação;TV por Assinatura;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AM;2
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;NET;Reclamação;TV por Assinatura;Qualidade e Funcionamento do Serviço ou Equipamento;Sem imagem ou sem sinal;AM;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança durante o período de interrupção do serviço;AM;1
