DataExtracao;Ano;Mes;CanalEntrada;Condicao;GrupoEconNorm;Tipo;Servico;Modalidade;Motivo;UF;QtdeSolic
2018-01-10;2017;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;TV por Assinatura;Cobrança;Cobrança indevida de aluguel de equipamento;AC;1
2018-01-10;2017;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;TV por Assinatura;Mudança de Endereço;Mudança de endereço não realizada;AC;1
2018-01-10;2017;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança de serviço, produto ou plano não contratado;AC;1
2018-01-10;2017;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;AC;1
2018-01-10;2017;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Telefone Fixo;Cancelamento;Não consegue registrar pedido de cancelamento por meio do atendente;AC;1
2018-01-10;2017;1;Aplicativo Móvel    ;Nova;SKY;Reclamação;TV por Assinatura;Cobrança;Inclusão indevida no Serviço de Proteção ao Crédito;AC;1
2018-01-10;2017;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviços adicionais não contratados;AC;1
2018-01-10;2017;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;AC;1
2018-01-10;2017;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Oferta com informações divergentes, incompletas ou omissas;AC;1
2018-01-10;2017;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Recebimento de mensagens publicitárias não autorizadas no seu telefone fixo ou móvel;AC;1
2018-01-10;2017;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Não consegue inserir crédito ou fazer recarga;AC;1
2018-01-10;2017;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Prazo de validade do crédito não informado no momento da recarga;AC;1
2018-01-10;2017;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Inclusão indevida em promoção;AC;1
2018-01-10;2017;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;TV por Assinatura;Instalação ou Ativação ou Habilitação;Instalação de ponto adicional não efetuada;AC;1
2018-01-10;2017;1;Aplicativo Móvel    ;Reaberta;CLARO;Reclamação;Celular Pós-Pago;Ressarcimento;Não devolução em dobro dos valores cobrados indevidamente e pagos pelo consumidor;AC;1
2018-01-10;2017;1;Aplicativo Móvel    ;Reaberta;TIM;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não disponibilização de bônus promocionais;AC;1
2018-01-10;2017;1;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Atendimento;Tratamento desrespeitoso do atendente;AC;1
2018-01-10;2017;1;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Cancelamento;Cancelamento solicitado por meio de atendente não efetuado;AC;1
2018-01-10;2017;1;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Cancelamento;Não consegue registrar pedido de cancelamento por meio do atendente;AC;1
2018-01-10;2017;1;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de serviço, produto ou plano contratado e não disponibilizado;AC;3
2018-01-10;2017;1;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Plano de serviço alterado indevidamente pela prestadora;AC;1
2018-01-10;2017;1;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;AC;1
2018-01-10;2017;1;Call Center;Nova;CLARO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviço, produto ou plano não contratado;AC;1
2018-01-10;2017;1;Call Center;Nova;CLARO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Medição incorreta do consumo de internet (dados) ;AC;1
2018-01-10;2017;1;Call Center;Nova;CLARO;Reclamação;Celular Pré-Pago;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;AC;1
2018-01-10;2017;1;Call Center;Nova;NET;Reclamação;Telefone Fixo;Cobrança;Cobrança de ligações não efetuadas pelo consumidor;AC;1
2018-01-10;2017;1;Call Center;Nova;NET;Reclamação;TV por Assinatura;Cobrança;Consumidor não consegue contestar a cobrança;AC;1
2018-01-10;2017;1;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança de serviço, produto ou plano não contratado;AC;1
2018-01-10;2017;1;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança em desacordo com o contratado;AC;1
2018-01-10;2017;1;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AC;6
2018-01-10;2017;1;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Mudança de Endereço;Mudança de endereço não realizada;AC;3
2018-01-10;2017;1;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Oferta com informações divergentes, incompletas ou omissas;AC;1
2018-01-10;2017;1;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Lentidão ou velocidade reduzida de conexão;AC;2
2018-01-10;2017;1;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Queda de conexão de dados;AC;1
2018-01-10;2017;1;Call Center;Nova;OI;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;AC;1
2018-01-10;2017;1;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança após cancelamento;AC;1
2018-01-10;2017;1;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança de valores ou taxas não informadas anteriormente;AC;1
2018-01-10;2017;1;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança durante o período de interrupção do serviço;AC;1
2018-01-10;2017;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;TV por Assinatura;Cobrança;Cobrança em desacordo com o contratado;AC;1
2018-01-10;2017;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;TV por Assinatura;Cobrança;Consumidor não consegue contestar a cobrança;AC;1
2018-01-10;2017;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;TV por Assinatura;Qualidade, Funcionamento e Reparo;Sem imagem ou sem sinal;AC;1
2018-01-10;2017;1;Aplicativo Móvel    ;Nova;NET;Reclamação;Banda Larga Fixa;Cobrança;Cobrança de serviço, produto ou plano contratado e não disponibilizado;AC;1
2018-01-10;2017;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Lentidão ou velocidade reduzida de conexão;AC;2
